Date,"Adjusted TOC, Downstream Strontia","Adjusted TP, Downstream Strontia","Adjusted turbidity, Downstream Strontia"
2/28/2021,1.908905653,0,1.528025404
3/1/2021,1.91519579,0,1.547680883
3/2/2021,1.92274892,0,1.571154415
3/3/2021,1.931326361,0,1.597642728
3/4/2021,1.940689433,0,1.626342552
3/5/2021,1.950599455,0,1.656450614
3/6/2021,1.960817747,0,1.687163643
3/7/2021,1.971105628,0,1.717678368
3/8/2021,1.981224418,0,1.747191516
3/9/2021,1.990935435,0,1.774899818
3/10/2021,2,0,1.8
3/11/2021,2.008492227,5.70E-05,1.823089435
3/12/2021,2.016677863,0.000222561,1.845366715
3/13/2021,2.024605678,0.000488955,1.866930401
3/14/2021,2.03232444,0.000848259,1.887879055
3/15/2021,2.039882918,0.001292603,1.908311236
3/16/2021,2.047329881,0.001814113,1.928325506
3/17/2021,2.054714098,0.002404917,1.948020425
3/18/2021,2.062084337,0.003057143,1.967494555
3/19/2021,2.069489367,0.003762917,1.986846456
3/20/2021,2.076977956,0.004514368,2.006174688
3/21/2021,2.084598875,0.005303623,2.025577813
3/22/2021,2.09240089,0.006122809,2.045154391
3/23/2021,2.100432772,0.006964054,2.065002984
3/24/2021,2.108743289,0.007819485,2.085222151
3/25/2021,2.11738121,0.00868123,2.105910454
3/26/2021,2.126395303,0.009541416,2.127166454
3/27/2021,2.135834337,0.010392172,2.149088711
3/28/2021,2.145747082,0.011225623,2.171775787
3/29/2021,2.156182305,0.012033898,2.195326241
3/30/2021,2.167188775,0.012809125,2.219838635
3/31/2021,2.178815263,0.01354343,2.245411529
4/1/2021,2.191110535,0.014228941,2.272143485
4/2/2021,2.204123361,0.014857786,2.300133063
4/3/2021,2.21790251,0.015422092,2.329478824
4/4/2021,2.23249675,0.015913986,2.360279329
4/5/2021,2.24795485,0.016325597,2.392633138
4/6/2021,2.264325579,0.016649051,2.426638812
4/7/2021,2.281657706,0.016876476,2.462394913
4/8/2021,2.3,0.017,2.5
4/9/2021,2.327927604,0.01706795,2.545792895
4/10/2021,2.373029905,0.017133873,2.605242197
4/11/2021,2.433877034,0.017197728,2.677141134
4/12/2021,2.509039124,0.017259472,2.760282935
4/13/2021,2.597086307,0.017319063,2.853460827
4/14/2021,2.696588715,0.017376459,2.95546804
4/15/2021,2.806116479,0.017431618,3.065097802
4/16/2021,2.924239732,0.017484497,3.181143341
4/17/2021,3.049528606,0.017535055,3.302397886
4/18/2021,3.180553233,0.017583248,3.427654664
4/19/2021,3.315883745,0.017629036,3.555706905
4/20/2021,3.454090273,0.017672376,3.685347837
4/21/2021,3.593742951,0.017713225,3.815370687
4/22/2021,3.733411909,0.017751542,3.944568685
4/23/2021,3.87166728,0.017787283,4.071735059
4/24/2021,4.007079197,0.017820408,4.195663038
4/25/2021,4.13821779,0.017850874,4.315145849
4/26/2021,4.263653192,0.017878638,4.428976721
4/27/2021,4.381955535,0.017903659,4.535948882
4/28/2021,4.491694952,0.017925895,4.634855561
4/29/2021,4.591441573,0.017945302,4.724489987
4/30/2021,4.679765531,0.01796184,4.803645387
5/1/2021,4.755236959,0.017975465,4.87111499
5/2/2021,4.816425987,0.017986136,4.925692024
5/3/2021,4.861902749,0.01799381,4.966169719
5/4/2021,4.890237376,0.017998445,4.991341301
5/5/2021,4.9,0.018,5
5/6/2021,4.899748261,0.017990528,5
5/7/2021,4.898997266,0.017962624,5
5/8/2021,4.897753352,0.017917056,5
5/9/2021,4.896022853,0.017854592,5
5/10/2021,4.893812105,0.017776,5
5/11/2021,4.891127444,0.017682048,5
5/12/2021,4.887975205,0.017573504,5
5/13/2021,4.884361723,0.017451136,5
5/14/2021,4.880293334,0.017315712,5
5/15/2021,4.875776374,0.017168,5
5/16/2021,4.870817177,0.017008768,5
5/17/2021,4.865422079,0.016838784,5
5/18/2021,4.859597416,0.016658816,5
5/19/2021,4.853349523,0.016469632,5
5/20/2021,4.846684736,0.016272,5
5/21/2021,4.839609389,0.016066688,5
5/22/2021,4.832129819,0.015854464,5
5/23/2021,4.824252361,0.015636096,5
5/24/2021,4.81598335,0.015412352,5
5/25/2021,4.807329121,0.015184,5
5/26/2021,4.798296011,0.014951808,5
5/27/2021,4.788890354,0.014716544,5
5/28/2021,4.779118486,0.014478976,5
5/29/2021,4.768986743,0.014239872,5
5/30/2021,4.75850146,0.014,5
5/31/2021,4.747668972,0.013760128,5
6/1/2021,4.736495614,0.013521024,5
6/2/2021,4.724987723,0.013283456,5
6/3/2021,4.713151634,0.013048192,5
6/4/2021,4.700993682,0.012816,5
6/5/2021,4.688520202,0.012587648,5
6/6/2021,4.67573753,0.012363904,5
6/7/2021,4.662652002,0.012145536,5
6/8/2021,4.649269952,0.011933312,5
6/9/2021,4.635597717,0.011728,5
6/10/2021,4.621641631,0.011530368,5
6/11/2021,4.607408031,0.011341184,5
6/12/2021,4.592903251,0.011161216,5
6/13/2021,4.578133627,0.010991232,5
6/14/2021,4.563105495,0.010832,5
6/15/2021,4.547825189,0.010684288,5
6/16/2021,4.532299046,0.010548864,5
6/17/2021,4.516533401,0.010426496,5
6/18/2021,4.500534589,0.010317952,5
6/19/2021,4.484308946,0.010224,5
6/20/2021,4.467862807,0.010145408,5
6/21/2021,4.451202507,0.010082944,5
6/22/2021,4.434334383,0.010037376,5
6/23/2021,4.417264768,0.010009472,5
6/24/2021,4.4,0.01,5
6/25/2021,4.379357292,0.010021593,4.992712246
6/26/2021,4.352442047,0.010084592,4.971450038
6/27/2021,4.319692884,0.010186326,4.937114951
6/28/2021,4.281548425,0.010324123,4.890608565
6/29/2021,4.238447288,0.010495311,4.832832457
6/30/2021,4.190828093,0.01069722,4.764688204
7/1/2021,4.139129459,0.010927178,4.687077385
7/2/2021,4.083790006,0.011182514,4.600901578
7/3/2021,4.025248355,0.011460556,4.507062359
7/4/2021,3.963943123,0.011758633,4.406461307
7/5/2021,3.900312932,0.012074074,4.3
7/6/2021,3.834796401,0.012404207,4.188580015
7/7/2021,3.767832149,0.012746362,4.07310293
7/8/2021,3.699858795,0.013097866,3.954470323
7/9/2021,3.631314961,0.013456048,3.833583772
7/10/2021,3.562639264,0.013818237,3.711344853
7/11/2021,3.494270326,0.014181763,3.588655147
7/12/2021,3.426646765,0.014543952,3.466416228
7/13/2021,3.360207201,0.014902134,3.345529677
7/14/2021,3.295390254,0.015253638,3.22689707
7/15/2021,3.232634543,0.015595793,3.111419985
7/16/2021,3.172378688,0.015925926,3
7/17/2021,3.115061309,0.016241367,2.893538693
7/18/2021,3.061121026,0.016539444,2.792937641
7/19/2021,3.010996457,0.016817486,2.699098422
7/20/2021,2.965126223,0.017072822,2.612922615
7/21/2021,2.923948943,0.01730278,2.535311796
7/22/2021,2.887903236,0.017504689,2.467167543
7/23/2021,2.857427724,0.017675877,2.409391435
7/24/2021,2.832961024,0.017813674,2.362885049
7/25/2021,2.814941757,0.017915408,2.328549962
7/26/2021,2.803808543,0.017978407,2.307287754
7/27/2021,2.8,0.018,2.3
7/28/2021,2.800601052,0.017981037,2.304808415
7/29/2021,2.802329076,0.017925791,2.318632607
7/30/2021,2.805071375,0.017836729,2.340570999
7/31/2021,2.808715252,0.017716318,2.369722014
8/1/2021,2.813148009,0.017567025,2.405184072
8/2/2021,2.81825695,0.017391314,2.446055597
8/3/2021,2.823929376,0.017191654,2.491435011
8/4/2021,2.830052592,0.016970511,2.540420736
8/5/2021,2.836513899,0.016730351,2.592111195
8/6/2021,2.843200601,0.01647364,2.645604808
8/7/2021,2.85,0.016202846,2.7
8/8/2021,2.856799399,0.015920435,2.754395192
8/9/2021,2.863486101,0.015628872,2.807888805
8/10/2021,2.869947408,0.015330626,2.859579264
8/11/2021,2.876070624,0.015028161,2.908564989
8/12/2021,2.88174305,0.014723946,2.953944403
8/13/2021,2.886851991,0.014420445,2.994815928
8/14/2021,2.891284748,0.014120127,3.030277986
8/15/2021,2.894928625,0.013825456,3.059429001
8/16/2021,2.897670924,0.013538901,3.081367393
8/17/2021,2.899398948,0.013262926,3.095191585
8/18/2021,2.9,0.013,3.1
8/19/2021,2.899201328,0.012735403,3.099135469
8/20/2021,2.896855623,0.012453529,3.096583005
8/21/2021,2.893038349,0.012155511,3.092404304
8/22/2021,2.887824971,0.01184248,3.08666106
8/23/2021,2.881290956,0.011515571,3.079414969
8/24/2021,2.873511766,0.011175915,3.070727725
8/25/2021,2.864562869,0.010824646,3.060661024
8/26/2021,2.854519728,0.010462895,3.04927656
8/27/2021,2.843457809,0.010091797,3.036636029
8/28/2021,2.831452577,0.009712483,3.022801125
8/29/2021,2.818579496,0.009326086,3.007833543
8/30/2021,2.804914033,0.008933739,2.991794979
8/31/2021,2.790531651,0.008536575,2.974747128
9/1/2021,2.775507817,0.008135727,2.956751683
9/2/2021,2.759917995,0.007732327,2.937870342
9/3/2021,2.74383765,0.007327507,2.918164797
9/4/2021,2.727342247,0.006922402,2.897696745
9/5/2021,2.710507251,0.006518143,2.87652788
9/6/2021,2.693408128,0.006115863,2.854719898
9/7/2021,2.676120342,0.005716695,2.832334493
9/8/2021,2.658719358,0.005321771,2.80943336
9/9/2021,2.641280642,0.004932225,2.786078195
9/10/2021,2.623879658,0.004549189,2.762330692
9/11/2021,2.606591872,0.004173796,2.738252546
9/12/2021,2.589492749,0.003807178,2.713905452
9/13/2021,2.572657753,0.003450469,2.689351106
9/14/2021,2.55616235,0.003104801,2.664651202
9/15/2021,2.540082005,0.002771306,2.639867436
9/16/2021,2.524492183,0.002451118,2.615061501
9/17/2021,2.509468349,0.00214537,2.590295094
9/18/2021,2.495085967,0.001855193,2.565629909
9/19/2021,2.481420504,0.001581721,2.541127641
9/20/2021,2.468547423,0.001326086,2.516849986
9/21/2021,2.456542191,0.001089422,2.492858637
9/22/2021,2.445480272,0.00087286,2.469215291
9/23/2021,2.435437131,0.000677534,2.445981642
9/24/2021,2.426488234,0.000504577,2.423219386
9/25/2021,2.418709044,0.00035512,2.400990216
9/26/2021,2.412175029,0.000230298,2.379355829
9/27/2021,2.406961651,0.000131241,2.358377918
9/28/2021,2.403144377,5.91E-05,2.33811818
9/29/2021,2.400798672,1.50E-05,2.318638309
9/30/2021,2.4,0,2.3
10/1/2021,2.401494169,4.48E-05,2.281660643
10/2/2021,2.405830904,0.000174927,2.263059392
10/3/2021,2.412791545,0.000383746,2.244230586
10/4/2021,2.422157434,0.000664723,2.225208566
10/5/2021,2.433709913,0.001011297,2.206027672
10/6/2021,2.447230321,0.00141691,2.186722244
10/7/2021,2.4625,0.001875,2.167326621
10/8/2021,2.479300292,0.002379009,2.147875145
10/9/2021,2.497412536,0.002922376,2.128402154
10/10/2021,2.516618076,0.003498542,2.10894199
10/11/2021,2.536698251,0.004100948,2.089528992
10/12/2021,2.557434402,0.004723032,2.0701975
10/13/2021,2.578607872,0.005358236,2.050981855
10/14/2021,2.6,0.006,2.031916396
10/15/2021,2.621392128,0.006641764,2.013035464
10/16/2021,2.642565598,0.007276968,1.994373399
10/17/2021,2.663301749,0.007899052,1.97596454
10/18/2021,2.683381924,0.008501458,1.957843228
10/19/2021,2.702587464,0.009077624,1.940043803
10/20/2021,2.720699708,0.009620991,1.922600605
10/21/2021,2.7375,0.010125,1.905547974
10/22/2021,2.752769679,0.01058309,1.88892025
10/23/2021,2.766290087,0.010988703,1.872751773
10/24/2021,2.777842566,0.011335277,1.857076883
10/25/2021,2.787208455,0.011616254,1.841929921
10/26/2021,2.794169096,0.011825073,1.827345227
10/27/2021,2.798505831,0.011955175,1.81335714
10/28/2021,2.8,0.012,1.8
10/29/2021,2.793585071,0.011983963,1.786701556
10/30/2021,2.775273363,0.011938183,1.772955553
10/31/2021,2.746464499,0.011866161,1.758895326
11/1/2021,2.708558099,0.011771395,1.744654214
11/2/2021,2.662953783,0.011657384,1.730365552
11/3/2021,2.611051174,0.011527628,1.716162677
11/4/2021,2.554249891,0.011385625,1.702178925
11/5/2021,2.493949555,0.011234874,1.688547633
11/6/2021,2.431549789,0.011078874,1.675402137
11/7/2021,2.368450211,0.010921126,1.662875773
11/8/2021,2.306050445,0.010765126,1.651101879
11/9/2021,2.245750109,0.010614375,1.640213791
11/10/2021,2.188948826,0.010472372,1.630344845
11/11/2021,2.137046217,0.010342616,1.621628378
11/12/2021,2.091441901,0.010228605,1.614197726
11/13/2021,2.053535501,0.010133839,1.608186226
11/14/2021,2.024726637,0.010061817,1.603727213
11/15/2021,2.006414929,0.010016037,1.600954026
11/16/2021,2,0.01,1.6
11/17/2021,2.004663936,0.0100145,1.602175
11/18/2021,2.018042285,0.010056,1.6084
11/19/2021,2.039214855,0.0101215,1.618225
11/20/2021,2.067261457,0.010208,1.6312
11/21/2021,2.101261899,0.0103125,1.646875
11/22/2021,2.140295993,0.010432,1.6648
11/23/2021,2.183443546,0.0105635,1.684525
11/24/2021,2.22978437,0.010704,1.7056
11/25/2021,2.278398273,0.0108505,1.727575
11/26/2021,2.328365065,0.011,1.75
11/27/2021,2.378764556,0.0111495,1.772425
11/28/2021,2.428676555,0.011296,1.7944
11/29/2021,2.477180872,0.0114365,1.815475
11/30/2021,2.523357317,0.011568,1.8352
12/1/2021,2.566285698,0.0116875,1.853125
12/2/2021,2.605045827,0.011792,1.8688
12/3/2021,2.638717511,0.0118785,1.881775
12/4/2021,2.666380562,0.011944,1.8916
12/5/2021,2.687114788,0.0119855,1.897825
12/6/2021,2.7,0.012,1.9
12/7/2021,2.708585848,0.011993306,1.899553747
12/8/2021,2.717035769,0.011973472,1.89823144
12/9/2021,2.725350253,0.011940866,1.896057756
12/10/2021,2.73352979,0.011895861,1.893057373
12/11/2021,2.74157487,0.011838825,1.889254968
12/12/2021,2.749485981,0.011770128,1.88467522
12/13/2021,2.757263614,0.011690142,1.879342805
12/14/2021,2.764908257,0.011599236,1.873282402
12/15/2021,2.772420401,0.01149778,1.866518687
12/16/2021,2.779800535,0.011386145,1.859076339
12/17/2021,2.787049148,0.011264701,1.850980034
12/18/2021,2.79416673,0.011133817,1.842254452
12/19/2021,2.801153771,0.010993864,1.832924268
12/20/2021,2.808010761,0.010845212,1.823014161
12/21/2021,2.814738187,0.010688232,1.812548809
12/22/2021,2.821336542,0.010523293,1.801552888
12/23/2021,2.827806312,0.010350766,1.790051077
12/24/2021,2.83414799,0.010171021,1.778068054
12/25/2021,2.840362063,0.009984427,1.765628494
12/26/2021,2.846449021,0.009791356,1.752757077
12/27/2021,2.852409354,0.009592177,1.73947848
12/28/2021,2.858243552,0.009387261,1.725817381
12/29/2021,2.863952104,0.009176977,1.711798456
12/30/2021,2.8695355,0.008961696,1.697446384
12/31/2021,2.874994228,0.008741788,1.682785842
1/1/2022,2.88032878,0.008517623,1.667841508
1/2/2022,2.885539643,0.008289571,1.65263806
1/3/2022,2.890627309,0.008058003,1.637200174
1/4/2022,2.895592265,0.007823288,1.621552529
1/5/2022,2.900435002,0.007585797,1.605719801
1/6/2022,2.90515601,0.0073459,1.58972667
1/7/2022,2.909755778,0.007103967,1.573597812
1/8/2022,2.914234795,0.006860369,1.557357905
1/9/2022,2.918593551,0.006615474,1.541031626
1/10/2022,2.922832536,0.006369655,1.524643653
1/11/2022,2.926952239,0.00612328,1.508218664
1/12/2022,2.930953149,0.00587672,1.491781336
1/13/2022,2.934835757,0.005630345,1.475356347
1/14/2022,2.938600551,0.005384526,1.458968374
1/15/2022,2.942248022,0.005139631,1.442642095
1/16/2022,2.945778658,0.004896033,1.426402188
1/17/2022,2.94919295,0.0046541,1.41027333
1/18/2022,2.952491387,0.004414203,1.394280199
1/19/2022,2.955674458,0.004176712,1.378447471
1/20/2022,2.958742653,0.003941997,1.362799826
1/21/2022,2.961696462,0.003710429,1.34736194
1/22/2022,2.964536374,0.003482377,1.332158492
1/23/2022,2.967262878,0.003258212,1.317214158
1/24/2022,2.969876464,0.003038304,1.302553616
1/25/2022,2.972377623,0.002823023,1.288201544
1/26/2022,2.974766842,0.002612739,1.274182619
1/27/2022,2.977044612,0.002407823,1.26052152
1/28/2022,2.979211423,0.002208644,1.247242923
1/29/2022,2.981267763,0.002015573,1.234371506
1/30/2022,2.983214123,0.001828979,1.221931946
1/31/2022,2.985050992,0.001649234,1.209948923
2/1/2022,2.986778859,0.001476707,1.198447112
2/2/2022,2.988398215,0.001311768,1.187451191
2/3/2022,2.989909548,0.001154788,1.176985839
2/4/2022,2.991313348,0.001006136,1.167075732
2/5/2022,2.992610105,0.000866183,1.157745548
2/6/2022,2.993800308,0.000735299,1.149019966
2/7/2022,2.994884446,0.000613855,1.140923661
2/8/2022,2.99586301,0.00050222,1.133481313
2/9/2022,2.996736489,0.000400764,1.126717598
2/10/2022,2.997505372,0.000309858,1.120657195
2/11/2022,2.99817015,0.000229872,1.11532478
2/12/2022,2.99873131,0.000161175,1.110745032
2/13/2022,2.999189344,0.000104139,1.106942627
2/14/2022,2.99954474,5.91E-05,1.103942244
2/15/2022,2.999797989,2.65E-05,1.10176856
2/16/2022,2.999949579,6.69E-06,1.100446253
2/17/2022,3,0,1.1
2/18/2022,2.999519534,2.88E-05,1.102162099
2/19/2022,2.998115452,0.000113073,1.108480466
2/20/2022,2.995843732,0.000249376,1.118703207
2/21/2022,2.99276035,0.000434379,1.132578426
2/22/2022,2.988921283,0.000664723,1.149854227
2/23/2022,2.984382507,0.00093705,1.170278717
2/24/2022,2.9792,0.001248,1.1936
2/25/2022,2.973429738,0.001594216,1.219566181
2/26/2022,2.967127697,0.001972338,1.247925364
2/27/2022,2.960349854,0.002379009,1.278425656
2/28/2022,2.953152187,0.002810869,1.31081516
3/1/2022,2.945590671,0.00326456,1.344841983
3/2/2022,2.937721283,0.003736723,1.380254227
3/3/2022,2.9296,0.004224,1.4168
3/4/2022,2.921282799,0.004723032,1.454227405
3/5/2022,2.912825656,0.005230461,1.492284548
3/6/2022,2.904284548,0.005742927,1.530719534
3/7/2022,2.895715452,0.006257073,1.569280466
3/8/2022,2.887174344,0.006769539,1.607715452
3/9/2022,2.878717201,0.007276968,1.645772595
3/10/2022,2.8704,0.007776,1.6832
3/11/2022,2.862278717,0.008263277,1.719745773
3/12/2022,2.854409329,0.00873544,1.755158017
3/13/2022,2.846847813,0.009189131,1.78918484
3/14/2022,2.839650146,0.009620991,1.821574344
3/15/2022,2.832872303,0.010027662,1.852074636
3/16/2022,2.826570262,0.010405784,1.880433819
3/17/2022,2.8208,0.010752,1.9064
3/18/2022,2.815617493,0.01106295,1.929721283
3/19/2022,2.811078717,0.011335277,1.950145773
3/20/2022,2.80723965,0.011565621,1.967421574
3/21/2022,2.804156268,0.011750624,1.981296793
3/22/2022,2.801884548,0.011886927,1.991519534
3/23/2022,2.800480466,0.011971172,1.997837901
3/24/2022,2.8,0.012,2
3/25/2022,2.8,0.01196761,1.997570749
3/26/2022,2.8,0.011873111,1.990483346
3/27/2022,2.8,0.011720511,1.979038317
3/28/2022,2.8,0.011513816,1.963536188
3/29/2022,2.8,0.011257033,1.944277486
3/30/2022,2.8,0.01095417,1.921562735
3/31/2022,2.8,0.010609233,1.895692462
4/1/2022,2.8,0.010226229,1.866967193
4/2/2022,2.8,0.009809166,1.835687453
4/3/2022,2.8,0.00936205,1.802153769
4/4/2022,2.8,0.008888889,1.766666667
4/5/2022,2.8,0.008393689,1.729526672
4/6/2022,2.8,0.007880457,1.69103431
4/7/2022,2.8,0.007353201,1.651490108
4/8/2022,2.8,0.006815928,1.611194591
4/9/2022,2.8,0.006272644,1.570448284
4/10/2022,2.8,0.005727356,1.529551716
4/11/2022,2.8,0.005184072,1.488805409
4/12/2022,2.8,0.004646799,1.448509892
4/13/2022,2.8,0.004119543,1.40896569
4/14/2022,2.8,0.003606311,1.370473328
4/15/2022,2.8,0.003111111,1.333333333
4/16/2022,2.8,0.00263795,1.297846231
4/17/2022,2.8,0.002190834,1.264312547
4/18/2022,2.8,0.001773771,1.233032807
4/19/2022,2.8,0.001390767,1.204307538
4/20/2022,2.8,0.00104583,1.178437265
4/21/2022,2.8,0.000742967,1.155722514
4/22/2022,2.8,0.000486184,1.136463812
4/23/2022,2.8,0.000279489,1.120961683
4/24/2022,2.8,0.000126889,1.109516654
4/25/2022,2.8,3.24E-05,1.102429251
4/26/2022,2.8,0,1.1
4/27/2022,2.8,7.46E-05,1.108636728
4/28/2022,2.8,0.000288374,1.133623389
4/29/2022,2.8,0.000626546,1.173574702
4/30/2022,2.8,0.00107422,1.227105384
5/1/2022,2.8,0.001616534,1.292830152
5/2/2022,2.8,0.002238621,1.369363725
5/3/2022,2.8,0.002925618,1.455320819
5/4/2022,2.8,0.003662661,1.549316152
5/5/2022,2.8,0.004434884,1.649964442
5/6/2022,2.8,0.005227423,1.755880406
5/7/2022,2.8,0.006025414,1.865678762
5/8/2022,2.8,0.006813991,1.977974228
5/9/2022,2.8,0.007578291,2.09138152
5/10/2022,2.8,0.008303449,2.204515357
5/11/2022,2.8,0.008974601,2.315990457
5/12/2022,2.8,0.009576881,2.424421536
5/13/2022,2.8,0.010095426,2.528423312
5/14/2022,2.8,0.01051537,2.626610503
5/15/2022,2.8,0.01082185,2.717597827
5/16/2022,2.8,0.011,2.8
5/17/2022,2.813476563,0.011100961,2.881160209
5/18/2022,2.8515625,0.011187159,2.968312314
5/19/2022,2.910742188,0.011260658,3.059907046
5/20/2022,2.9875,0.011323524,3.154395135
5/21/2022,3.078320313,0.01137782,3.250227312
5/22/2022,3.1796875,0.011425612,3.345854307
5/23/2022,3.288085938,0.011468964,3.439726851
5/24/2022,3.4,0.01150994,3.530295675
5/25/2022,3.511914063,0.011550606,3.616011509
5/26/2022,3.6203125,0.011593026,3.695325084
5/27/2022,3.721679688,0.011639264,3.76668713
5/28/2022,3.8125,0.011691386,3.828548378
5/29/2022,3.889257813,0.011751456,3.879359559
5/30/2022,3.9484375,0.011821539,3.917571402
5/31/2022,3.986523438,0.011903698,3.941634639
6/1/2022,4,0.012,3.95
6/2/2022,3.932466512,0.012163287,3.870720457
6/3/2022,3.866073218,0.012328796,3.793032116
6/4/2022,3.800800866,0.012496557,3.716903039
6/5/2022,3.736630532,0.012666601,3.642301932
6/6/2022,3.673543609,0.012838958,3.569198126
6/7/2022,3.611521806,0.013013661,3.497561571
6/8/2022,3.55054714,0.013190741,3.427362815
6/9/2022,3.490601932,0.013370231,3.358573004
6/10/2022,3.431668802,0.013552163,3.291163856
6/11/2022,3.373730661,0.013736571,3.225107662
6/12/2022,3.316770712,0.013923488,3.160377267
6/13/2022,3.260772438,0.014112948,3.096946061
6/14/2022,3.205719605,0.014304987,3.034787968
6/15/2022,3.151596248,0.014499638,2.973877435
6/16/2022,3.098386677,0.014696938,2.914189424
6/17/2022,3.046075462,0.014896923,2.855699398
6/18/2022,2.994647438,0.01509963,2.798383311
6/19/2022,2.944087691,0.015305094,2.742217602
6/20/2022,2.894381564,0.015513354,2.687179182
6/21/2022,2.845514644,0.015724448,2.633245426
6/22/2022,2.797472762,0.015938415,2.580394162
6/23/2022,2.750241989,0.016155293,2.528603663
6/24/2022,2.70380863,0.016375122,2.47785264
6/25/2022,2.658159224,0.016597942,2.428120229
6/26/2022,2.613280533,0.016823795,2.379385985
6/27/2022,2.569159546,0.01705272,2.331629875
6/28/2022,2.52578347,0.017284761,2.284832268
6/29/2022,2.483139728,0.017519959,2.238973924
6/30/2022,2.441215957,0.017758358,2.194035993